股票代码,股票名称,所属行业,得分,5日均成交量,成交量
000001,平安银行,银行,51.268,1442406.4,1762189.0
000002,万  科Ａ,房地产开发,75.803,783014.2,1495445.0
000006,深振业Ａ,房地产开发,66.142,176587.4,224704.0
000007,全新好,房地产服务,54.524,64693.4,25437.0
000008,神州高铁,交运设备,71.711,427732.6,595910.0
000009,中国宝安,综合行业,93.158,215200.2,134179.0
000010,美丽生态,工程建设,87.19,171947.6,101283.0
000011,深物业A,房地产开发,82.729,45678.8,54770.0
000012,南  玻Ａ,玻璃玻纤,78.704,262763.8,159499.0
000014,沙河股份,房地产开发,50.319,98776.0,311770.0
000016,深康佳Ａ,家电行业,74.662,148373.6,122949.0
000017,深中华A,交运设备,56.265,50393.0,37397.0
000019,深粮控股,贸易行业,51.339,63671.0,44740.0
000020,深华发Ａ,光学光电子,55.273,20144.6,14717.0
000021,深科技,消费电子,48.0,1294195.6,585451.0
000023,深天地Ａ,水泥建材,92.835,28017.8,30061.0
000025,特  力Ａ,汽车服务,71.457,46890.4,45393.0
000026,飞亚达,珠宝首饰,34.05,65484.6,40386.0
000027,深圳能源,电力行业,62.953,240985.0,358255.0
000028,国药一致,医药商业,16.527,96664.8,61783.0
000029,深深房Ａ,房地产开发,52.354,37156.6,54078.0
000030,富奥股份,汽车零部件,89.804,94852.0,88027.0
000031,大悦城,房地产开发,62.609,236366.0,351282.0
000032,深桑达Ａ,通信设备,32.296,390392.0,368148.0
000034,神州数码,计算机设备,33.685,326137.2,160464.0
000035,中国天楹,环保行业,78.437,171664.8,166084.0
000036,华联控股,房地产开发,55.172,168433.2,193473.0
000037,深南电A,电力行业,83.044,37610.2,18211.0
000039,中集集团,通用设备,96.809,132711.2,119181.0
000040,东旭蓝天,电力行业,59.512,393991.2,207428.0
000042,中洲控股,房地产开发,66.43,40943.8,46375.0
000045,深纺织Ａ,光学光电子,51.715,60139.2,39444.0
000046,泛海控股,多元金融,94.34,1650437.4,1717757.0
000048,京基智农,房地产开发,46.263,67041.0,55274.0
000049,德赛电池,电池,97.927,64028.8,48021.0
000050,深天马Ａ,光学光电子,90.845,145815.2,181843.0
000055,方大集团,装修装饰,49.398,109090.6,109705.0
000056,皇庭国际,房地产服务,85.079,378241.0,405516.0
000058,深 赛 格,商业百货,58.974,67162.0,57580.0
000059,华锦股份,石油行业,62.648,141539.2,114938.0
000060,中金岭南,有色金属,17.808,459475.2,404019.0
000061,农 产 品,贸易行业,39.474,207292.2,203427.0
000062,深圳华强,电子元件,79.224,79084.4,49865.0
000063,中兴通讯,通信设备,29.225,1528038.0,678094.0
000065,北方国际,工程建设,3.123,721457.0,942254.0
000066,中国长城,计算机设备,57.546,748037.2,730924.0
000068,华控赛格,环保行业,66.393,103162.2,146706.0
000069,华侨城Ａ,房地产开发,82.313,507489.0,770189.0
000070,特发信息,通信设备,48.834,435061.0,265365.0
000078,海王生物,医药商业,58.261,222494.0,185507.0
000088,盐 田 港,航运港口,3.704,134098.0,176703.0
000089,深圳机场,航空机场,38.961,143243.4,138560.0
000090,天健集团,工程建设,83.939,388935.2,214914.0
000096,广聚能源,石油行业,85.029,18044.6,14499.0
000099,中信海直,航空机场,35.22,127838.2,90367.0
000100,TCL科技,光学光电子,88.274,2182801.4,1534480.0
000151,中成股份,贸易行业,65.166,146638.0,73148.0
000153,丰原药业,化学制药,66.924,224480.4,94798.0
000155,川能动力,电力行业,96.245,176025.4,113396.0
000156,华数传媒,文化传媒,10.602,329019.2,299128.0
000157,中联重科,工程机械,49.402,433461.4,383254.0
000158,常山北明,综合行业,60.517,731386.8,645158.0
000159,国际实业,石油行业,69.369,90386.6,46177.0
000166,申万宏源,证券,50.0,1193927.8,2303821.0
000301,东方盛虹,化纤行业,88.583,307687.6,374518.0
000333,美的集团,家电行业,62.638,318425.4,342123.0
000338,潍柴动力,汽车零部件,62.401,582291.4,1447001.0
000400,许继电气,电网设备,51.889,281797.2,170516.0
000401,冀东水泥,水泥建材,82.21,152763.0,179115.0
000402,金 融 街,房地产开发,88.026,174187.6,232630.0
000403,派林生物,生物制品,67.321,59151.4,132539.0
000404,长虹华意,家电行业,48.356,561233.8,385362.0
000407,胜利股份,燃气,88.764,84952.0,49151.0
000408,藏格矿业,化肥行业,95.522,95768.4,42250.0
000409,云鼎科技,互联网服务,34.426,161068.6,176201.0
000411,英特集团,医药商业,49.934,67524.0,129766.0
000413,东旭光电,光学光电子,72.414,440967.8,278247.0
000415,渤海租赁,多元金融,46.0,502129.6,438228.0
000416,民生控股,多元金融,95.406,375887.2,299266.0
000417,合肥百货,商业百货,43.182,191540.6,149316.0
000419,通程控股,商业百货,68.793,72523.6,40752.0
000420,吉林化纤,化纤行业,70.166,257508.2,177562.0
000421,南京公用,燃气,68.852,63982.2,45519.0
000422,湖北宜化,化学原料,93.137,111285.2,70784.0
000423,东阿阿胶,中药,9.731,85798.8,41815.0
000425,徐工机械,工程机械,33.754,669997.6,670642.0
000426,兴业矿业,有色金属,27.128,337225.0,251679.0
000428,华天酒店,旅游酒店,55.696,324954.2,157383.0
000429,粤高速Ａ,铁路公路,25.14,83137.6,88060.0
000430,张家界,旅游酒店,41.87,140309.0,75354.0
000488,晨鸣纸业,造纸印刷,90.596,125875.6,123426.0
000498,山东路桥,工程建设,66.338,295478.8,155357.0
000501,武商集团,商业百货,33.452,82054.8,81460.0
000503,国新健康,软件开发,71.003,197917.8,163184.0
000504,南华生物,医疗服务,91.596,46685.4,32318.0
000505,京粮控股,农牧饲渔,83.693,53732.4,41863.0
000506,中润资源,贵金属,43.333,1142944.2,684890.0
000507,珠海港,航运港口,53.846,112365.2,117572.0
000509,华塑控股,光学光电子,65.574,63655.0,41621.0
000510,新金路,化学原料,60.263,93662.2,38228.0
000513,丽珠集团,化学制药,51.253,85356.0,49326.0
000514,渝 开 发,房地产开发,78.719,112003.2,219934.0
000516,国际医学,医疗服务,43.126,221577.4,237787.0
000517,荣安地产,房地产开发,56.311,228386.4,891460.0
000518,四环生物,生物制品,88.372,80583.0,70792.0
000519,中兵红箭,专用设备,95.236,349849.2,231258.0
000520,长航凤凰,航运港口,86.42,90234.4,80572.0
000521,长虹美菱,家电行业,13.442,980315.0,574486.0
000523,广州浪奇,美容护理,79.724,80583.0,62466.0
000524,岭南控股,旅游酒店,54.485,120579.2,55575.0
000526,学大教育,教育,12.514,95994.0,121323.0
000528,柳    工,工程机械,14.17,380243.2,310633.0
000529,广弘控股,食品饮料,61.649,142671.4,157151.0
000530,冰山冷热,通用设备,74.468,261799.0,147793.0
000531,穗恒运Ａ,电力行业,82.625,61505.2,61929.0
000532,华金资本,综合行业,59.13,28237.0,25043.0
000533,顺钠股份,电网设备,57.576,116546.8,104154.0
000534,万泽股份,生物制品,26.923,99183.0,70583.0
000536,华映科技,光学光电子,75.0,225272.0,134373.0
000537,广宇发展,电力行业,90.496,105143.6,89681.0
000538,云南白药,中药,86.242,161235.6,84453.0
000539,粤电力Ａ,电力行业,27.619,379741.6,171393.0
000540,中天金融,房地产开发,92.366,3200334.0,3614746.0
000541,佛山照明,家电行业,70.345,68551.6,46177.0
000543,皖能电力,电力行业,11.877,443373.2,247369.0
000544,中原环保,公用事业,47.0,93686.6,335750.0
000545,金浦钛业,化学原料,96.512,67517.4,54059.0
000546,金圆股份,环保行业,94.22,171858.8,92400.0
000547,航天发展,通信设备,83.368,301862.6,174074.0
000548,湖南投资,铁路公路,59.767,113578.4,136082.0
000550,江铃汽车,汽车整车,72.669,60938.0,39223.0
000551,创元科技,环保行业,48.316,47485.8,34607.0
000552,甘肃能化,煤炭行业,71.654,413556.8,355343.0
000553,安道麦A,农药兽药,97.854,52960.6,36138.0
000554,泰山石油,石油行业,51.133,114934.8,95183.0
000555,神州信息,互联网服务,56.76,163192.2,181146.0
000557,西部创业,物流行业,7.586,299629.4,442149.0
000558,莱茵体育,房地产开发,83.439,340519.0,532912.0
000559,万向钱潮,汽车零部件,82.96,167271.2,103010.0
000560,我爱我家,房地产服务,36.486,857231.6,561996.0
000561,烽火电子,通信设备,48.691,85335.8,70715.0
000563,陕国投Ａ,多元金融,25.0,378766.8,424211.0
000565,渝三峡Ａ,化学制品,74.38,56185.4,26076.0
000566,海南海药,化学制药,23.313,283571.2,199088.0
000567,海德股份,多元金融,31.296,59364.4,67575.0
000568,泸州老窖,酿酒行业,41.434,90029.6,66517.0
000570,苏常柴Ａ,汽车零部件,65.495,63667.0,45163.0
000572,海马汽车,汽车整车,92.073,149484.8,104833.0
000573,粤宏远Ａ,房地产开发,73.899,120059.0,135714.0
000576,甘化科工,综合行业,80.64,81278.8,48613.0
000581,威孚高科,汽车零部件,92.225,122431.2,90717.0
000582,北部湾港,航运港口,64.014,282244.8,380772.0
000584,哈工智能,专用设备,62.973,205376.4,203636.0
000586,汇源通信,通信设备,29.136,64592.0,42487.0
000589,贵州轮胎,橡胶制品,28.065,293415.4,292638.0
000590,启迪药业,中药,69.972,44294.0,29465.0
000591,太阳能,电力行业,88.942,614299.8,426029.0
000592,平潭发展,农牧饲渔,74.576,205499.8,132912.0
000593,德龙汇能,燃气,71.283,42375.0,28939.0
000595,宝塔实业,通用设备,64.423,213507.8,87944.0
000596,古井贡酒,酿酒行业,5.935,22572.2,21045.0
000597,东北制药,化学制药,75.862,258857.6,133374.0
000598,兴蓉环境,公用事业,57.868,198252.0,261773.0
000599,青岛双星,橡胶制品,64.0,78171.0,56900.0
000600,建投能源,电力行业,25.424,342711.4,209116.0
000601,韶能股份,电力行业,82.984,58152.6,55037.0
000603,盛达资源,有色金属,24.902,90074.8,187375.0
000605,渤海股份,公用事业,68.435,41344.6,49805.0
000607,华媒控股,文化传媒,36.559,428135.0,335215.0
000608,阳光股份,房地产开发,81.188,106595.2,132531.0
000609,中迪投资,房地产开发,68.195,68570.2,85377.0
000610,西安旅游,旅游酒店,42.587,628542.8,292145.0
000612,焦作万方,有色金属,91.642,122117.0,103612.0
000615,奥园美谷,美容护理,95.436,495023.0,393136.0
000617,中油资本,多元金融,4.785,2589540.8,4397188.0
000619,海螺新材,装修建材,70.398,44656.0,33190.0
000620,新华联,房地产开发,89.538,521071.2,1849203.0
000622,恒立实业,汽车零部件,79.888,65588.6,58373.0
000623,吉林敖东,化学制药,26.621,201244.8,247500.0
000625,长安汽车,汽车整车,76.826,1291856.0,763902.0
000626,远大控股,贸易行业,98.374,48101.2,21126.0
000627,天茂集团,保险,27.273,450041.6,470228.0
000628,高新发展,工程建设,26.0,38102.6,38175.0
000629,钒钛股份,钢铁行业,72.603,1265529.0,516676.0
000630,铜陵有色,有色金属,36.283,1482769.8,1400130.0
000631,顺发恒业,房地产开发,88.669,132724.0,99166.0
000632,三木集团,综合行业,65.23,86700.8,74772.0
000633,合金投资,小金属,2.291,103540.0,91721.0
000635,英 力 特,化学原料,75.486,57918.4,28694.0
000636,风华高科,电子元件,85.795,167508.6,100637.0
000637,茂化实华,石油行业,83.186,63264.8,48795.0
000638,万方发展,软件开发,93.094,64073.8,65049.0
000639,西王食品,食品饮料,51.685,77501.4,87553.0
000650,仁和药业,中药,72.908,651047.8,433901.0
000651,格力电器,家电行业,52.866,657854.0,1108025.0
000652,泰达股份,综合行业,50.0,138817.0,123116.0
000655,金岭矿业,钢铁行业,60.969,61613.4,47079.0
000656,金科股份,房地产开发,96.963,1449262.4,1570204.0
000657,中钨高新,小金属,63.587,149410.6,74987.0
000659,珠海中富,包装材料,85.78,137261.4,61610.0
000661,长春高新,生物制品,81.635,52725.6,32079.0
000663,永安林业,装修建材,25.0,64427.0,79558.0
000665,湖北广电,文化传媒,71.946,324544.6,267592.0
000666,经纬纺机,多元金融,63.711,82089.6,80919.0
000667,美好置业,房地产开发,95.364,813520.0,701372.0
000668,荣丰控股,医疗器械,75.862,21075.8,16748.0
000670,盈方微,半导体,52.84,201586.2,116969.0
000671,阳 光 城,房地产开发,97.321,912647.2,629357.0
000672,上峰水泥,水泥建材,90.379,74918.2,65207.0
000676,智度股份,文化传媒,54.587,614123.0,776585.0
000677,恒天海龙,化纤行业,91.935,73639.2,41377.0
000678,襄阳轴承,汽车零部件,83.788,68655.0,44655.0
000679,大连友谊,商业百货,68.499,59253.6,48277.0
000680,山推股份,工程机械,57.895,161989.2,194266.0
000681,视觉中国,文化传媒,23.077,1235831.2,1144364.0
000682,东方电子,电网设备,33.562,393416.8,204115.0
000683,远兴能源,化学原料,86.694,521758.6,537949.0
000685,中山公用,公用事业,2.151,155692.6,197971.0
000686,东北证券,证券,25.604,1075014.4,947352.0
000688,国城矿业,有色金属,51.58,81269.0,36355.0
000690,宝新能源,电力行业,7.025,478819.0,520500.0
000691,亚太实业,化学制品,61.735,111284.4,73691.0
000692,惠天热电,公用事业,95.96,81322.8,100258.0
000695,滨海能源,造纸印刷,33.018,19772.4,28778.0
000697,炼石航空,航天航空,86.936,93184.2,142303.0
000698,沈阳化工,石油行业,79.934,109715.8,56801.0
000700,模塑科技,汽车零部件,52.131,99181.6,122931.0
000701,厦门信达,商业百货,68.281,151620.8,64637.0
000702,正虹科技,农牧饲渔,72.449,53337.6,59005.0
000703,恒逸石化,化纤行业,81.15,402646.6,446730.0
000705,浙江震元,医药商业,67.053,78972.2,44403.0
000707,双环科技,化学原料,79.461,145453.4,86578.0
000708,中信特钢,钢铁行业,93.134,83726.6,48122.0
000709,河钢股份,钢铁行业,83.186,820822.0,703884.0
000710,贝瑞基因,医疗器械,79.209,151962.8,257941.0
000711,京蓝科技,环保行业,92.695,149062.2,918239.0
000712,锦龙股份,证券,65.112,44948.8,41597.0
000713,丰乐种业,农牧饲渔,72.664,148663.8,91838.0
000715,中兴商业,商业百货,25.287,159213.4,69349.0
000716,黑芝麻,食品饮料,49.881,401689.6,231575.0
000717,中南股份,钢铁行业,71.579,195640.2,374156.0
000718,苏宁环球,房地产开发,75.0,134008.8,245708.0
000719,中原传媒,文化传媒,0.0,635954.4,631939.0
000720,新能泰山,电网设备,51.376,79276.6,48385.0
000721,西安饮食,旅游酒店,51.966,553526.4,386864.0
000722,湖南发展,电力行业,77.986,57349.8,34976.0
000723,美锦能源,煤炭行业,97.703,460130.6,223306.0
000725,京东方Ａ,光学光电子,41.667,3597359.8,2438379.0
000726,鲁  泰Ａ,纺织服装,57.237,120429.2,98179.0
000727,冠捷科技,光学光电子,80.38,353253.8,321112.0
000728,国元证券,证券,67.532,832432.4,1078931.0
000729,燕京啤酒,酿酒行业,21.238,388796.0,185401.0
000731,四川美丰,化肥行业,80.0,96808.6,57791.0
000733,振华科技,电子元件,88.081,65055.8,40354.0
000735,罗 牛 山,农牧饲渔,39.49,219199.4,268250.0
000736,中交地产,房地产开发,65.63,238091.6,263221.0
000737,北方铜业,有色金属,73.922,126971.0,86878.0
000738,航发控制,航天航空,65.862,154336.6,55957.0
000739,普洛药业,化学制药,52.358,118258.4,87498.0
000750,国海证券,证券,59.459,528965.2,858160.0
000751,锌业股份,有色金属,69.186,270913.6,212900.0
000753,漳州发展,汽车服务,39.526,201185.4,190145.0
000755,山西路桥,铁路公路,66.729,116092.4,99841.0
000756,新华制药,化学制药,58.539,489108.0,314448.0
000757,浩物股份,汽车服务,79.71,44942.6,29860.0
000758,中色股份,有色金属,46.4,441797.0,369855.0
000759,中百集团,商业百货,89.034,181555.2,102323.0
000761,本钢板材,钢铁行业,29.902,192530.0,172545.0
000762,西藏矿业,能源金属,99.807,129083.6,96616.0
000766,通化金马,化学制药,48.582,111772.8,75171.0
000767,晋控电力,电力行业,90.21,157222.6,141259.0
000768,中航西飞,航天航空,69.369,195163.6,142664.0
000776,广发证券,证券,80.483,717120.8,1430423.0
000777,中核科技,通用设备,28.721,97317.8,60441.0
000778,新兴铸管,钢铁行业,11.017,626456.8,694652.0
000779,甘咨询,工程咨询服务,62.422,85599.0,127418.0
000782,美达股份,化纤行业,62.799,93620.8,48542.0
000783,长江证券,证券,61.923,684492.4,1191379.0
000785,居然之家,商业百货,63.402,163229.2,195273.0
000786,北新建材,装修建材,65.528,68107.8,55399.0
000788,北大医药,化学制药,88.972,90278.8,56643.0
000789,万年青,水泥建材,84.032,54584.0,48971.0
000790,华神科技,中药,79.537,96120.6,66565.0
000791,甘肃能源,电力行业,80.0,84590.6,101850.0
000792,盐湖股份,化肥行业,98.315,287103.6,129715.0
000793,华闻集团,文化传媒,51.515,828038.2,707711.0
000795,英洛华,小金属,87.147,111570.0,143623.0
000797,中国武夷,房地产开发,73.433,266455.2,712289.0
000798,中水渔业,农牧饲渔,17.331,59770.2,47813.0
000799,酒鬼酒,酿酒行业,94.338,76682.4,69399.0
000800,一汽解放,汽车整车,70.433,125901.4,91212.0
000801,四川九洲,家电行业,62.526,150048.6,84356.0
000802,北京文化,文化传媒,17.668,482308.2,264167.0
000803,山高环能,综合行业,97.805,32100.0,26431.0
000807,云铝股份,有色金属,39.948,475486.8,419387.0
000810,创维数字,家电行业,60.699,370751.2,320869.0
000811,冰轮环境,通用设备,30.316,217159.2,128159.0
000812,陕西金叶,包装材料,74.289,203668.8,214996.0
000813,德展健康,化学制药,75.122,227886.8,177806.0
000815,美利云,造纸印刷,55.731,195573.6,297186.0
000816,智慧农业,通用设备,80.282,153385.2,113511.0
000818,航锦科技,化学原料,18.903,144320.6,80829.0
000819,岳阳兴长,石油行业,52.449,35004.2,23595.0
000820,神雾节能,环保行业,78.337,74687.4,48912.0
000821,京山轻机,专用设备,45.594,329987.2,223446.0
000822,山东海化,化学原料,88.889,130940.8,146830.0
000823,超声电子,电子元件,82.998,116525.6,109314.0
000825,太钢不锈,钢铁行业,86.0,504921.6,201392.0
000826,启迪环境,环保行业,83.846,188795.4,117391.0
000828,东莞控股,铁路公路,26.901,68536.8,70405.0
000829,天音控股,贸易行业,84.935,273001.0,250868.0
000830,鲁西化工,化学原料,98.803,292366.8,371576.0
000831,中国稀土,小金属,63.871,243860.0,160876.0
000833,粤桂股份,综合行业,68.323,86735.2,50448.0
000836,富通信息,通信设备,62.264,383019.6,266769.0
000837,秦川机床,通用设备,47.799,292965.8,188891.0
000838,财信发展,房地产开发,69.693,105408.6,260778.0
000848,承德露露,食品饮料,67.262,271205.8,121325.0
000850,华茂股份,纺织服装,71.658,65147.8,60300.0
000851,高鸿股份,通信设备,40.317,401618.8,380748.0
000852,石化机械,专用设备,41.463,161218.0,90404.0
000856,冀东装备,专用设备,59.245,225700.6,134084.0
000858,五 粮 液,酿酒行业,66.864,214954.4,251727.0
000859,国风新材,塑料制品,97.756,101709.4,56480.0
000860,顺鑫农业,酿酒行业,23.767,197402.6,123736.0
000861,海印股份,综合行业,95.361,304656.8,627373.0
000862,银星能源,电力行业,56.556,406925.6,275447.0
000863,三湘印象,房地产开发,67.204,239205.6,300835.0
000868,安凯客车,汽车整车,68.403,151136.8,109044.0
000869,张  裕Ａ,酿酒行业,23.676,31296.6,39461.0
000875,吉电股份,电力行业,92.537,281715.4,180289.0
000876,新 希 望,农牧饲渔,92.197,329484.2,211888.0
000877,天山股份,水泥建材,87.769,153061.2,159967.0
000878,云南铜业,有色金属,45.603,340309.4,228270.0
000880,潍柴重机,通用设备,49.855,27487.2,20180.0
000881,中广核技,化学制品,81.89,61891.6,34274.0
000882,华联股份,商业百货,60.784,187190.4,168208.0
000883,湖北能源,电力行业,60.733,318291.8,346896.0
000885,城发环境,铁路公路,4.924,118941.2,454844.0
000886,海南高速,房地产开发,27.353,202276.2,130101.0
000887,中鼎股份,汽车零部件,89.49,211462.6,145748.0
000888,峨眉山Ａ,旅游酒店,24.834,238095.0,211887.0
000890,法尔胜,通用设备,80.198,152810.2,96662.0
000892,欢瑞世纪,文化传媒,33.234,799061.8,470310.0
000893,亚钾国际,化肥行业,71.559,90663.8,45006.0
000895,双汇发展,食品饮料,80.089,131032.4,84538.0
000897,津滨发展,房地产开发,95.767,209023.8,289303.0
000898,鞍钢股份,钢铁行业,68.208,367171.6,305636.0
000899,赣能股份,电力行业,68.339,117355.0,54343.0
000900,现代投资,铁路公路,36.567,189167.2,207686.0
000901,航天科技,汽车零部件,39.78,124147.4,99793.0
000902,新洋丰,化肥行业,87.526,181278.0,139359.0
000903,云内动力,汽车零部件,76.471,116811.4,115975.0
000905,厦门港务,航运港口,64.431,285533.4,204055.0
000906,浙商中拓,商业百货,58.7,119262.8,121327.0
000908,景峰医药,化学制药,90.135,123151.6,74648.0
000909,数源科技,综合行业,92.184,105548.8,66242.0
000910,大亚圣象,装修建材,92.857,80340.4,50087.0
000911,南宁糖业,食品饮料,38.521,215521.6,193363.0
000912,泸天化,化肥行业,88.462,90863.8,75850.0
000913,钱江摩托,交运设备,50.049,66498.6,71580.0
000915,华特达因,化学制药,59.602,42441.4,33910.0
000917,电广传媒,文化传媒,29.252,465055.0,403742.0
000918,嘉凯城,房地产开发,96.196,166645.6,1354431.0
000919,金陵药业,中药,67.672,94220.4,81802.0
000920,沃顿科技,环保行业,62.252,48682.4,35242.0
000921,海信家电,家电行业,15.518,149661.6,183187.0
000922,佳电股份,电机,13.292,159644.2,122873.0
000923,河钢资源,钢铁行业,41.214,119890.6,115331.0
000925,众合科技,交运设备,75.045,163016.6,183903.0
000926,福星股份,房地产开发,66.667,108880.2,216511.0
000927,中国铁物,物流行业,68.317,563456.2,681485.0
000928,中钢国际,工程咨询服务,6.111,546534.6,1349111.0
000929,兰州黄河,酿酒行业,62.637,54718.6,36128.0
000930,中粮科技,农牧饲渔,89.366,125130.6,77197.0
000931,中 关 村,化学制药,74.286,55584.4,33319.0
000932,华菱钢铁,钢铁行业,58.672,1183832.8,899926.0
000933,神火股份,有色金属,40.701,463296.6,314312.0
000935,四川双马,水泥建材,75.177,43839.8,44813.0
000936,华西股份,化纤行业,43.084,421538.6,217305.0
000937,冀中能源,煤炭行业,13.333,726173.4,461301.0
000938,紫光股份,互联网服务,35.818,955475.6,648166.0
000948,南天信息,软件开发,55.347,161664.2,121908.0
000949,新乡化纤,化纤行业,75.0,83165.4,66843.0
000950,重药控股,医药商业,16.332,1630890.6,1268109.0
000951,中国重汽,汽车整车,28.931,156132.2,323431.0
000952,广济药业,化学制药,73.585,64149.8,77591.0
000953,河化股份,化学制药,83.497,70355.8,47982.0
000955,欣龙控股,纺织服装,64.865,38987.0,26884.0
000957,中通客车,汽车整车,90.114,182208.6,236828.0
000958,电投产融,综合行业,80.583,145114.4,151593.0
000959,首钢股份,钢铁行业,91.542,205280.8,164188.0
000960,锡业股份,小金属,78.725,383123.4,439133.0
000961,中南建设,房地产开发,95.0,475660.0,540343.0
000962,东方钽业,小金属,53.226,92260.4,98703.0
000963,华东医药,化学制药,43.584,143765.8,79892.0
000965,天保基建,房地产开发,76.304,221144.2,638428.0
000966,长源电力,电力行业,64.941,830805.6,639807.0
000967,盈峰环境,环保行业,30.303,143949.6,129958.0
000968,蓝焰控股,燃气,92.908,67865.2,57457.0
000969,安泰科技,通用设备,57.903,123886.0,114016.0
000970,中科三环,小金属,82.79,191756.0,161036.0
000973,佛塑科技,塑料制品,61.215,84964.0,79954.0
000975,银泰黄金,贵金属,37.963,595439.4,241073.0
000976,华铁股份,交运设备,97.452,201768.0,457720.0
000977,浪潮信息,计算机设备,23.028,2275698.0,1212984.0
000978,桂林旅游,旅游酒店,48.393,183837.0,73922.0
000980,众泰汽车,汽车整车,98.438,826876.8,396972.0
000981,山子股份,汽车零部件,70.37,560334.4,455854.0
000982,中银绒业,纺织服装,95.038,566622.6,356461.0
000983,山西焦煤,煤炭行业,72.557,556878.8,320881.0
000985,大庆华科,化学制品,84.378,13483.8,9803.0
000987,越秀资本,多元金融,67.729,273326.2,405104.0
000988,华工科技,电子元件,36.12,1319984.2,874138.0
000989,九 芝 堂,中药,16.645,350813.0,383557.0
000990,诚志股份,化学原料,96.051,82574.2,49038.0
000993,闽东电力,电力行业,92.602,40597.0,24171.0
000996,中国中期,汽车服务,65.252,44941.4,39709.0
000997,新 大 陆,互联网服务,2.347,230107.8,420975.0
000998,隆平高科,农牧饲渔,84.523,187077.8,151628.0
000999,华润三九,中药,5.149,114017.8,146687.0
001201,东瑞股份,农牧饲渔,99.375,17357.4,12151.0
001202,炬申股份,物流行业,89.0,12010.2,12161.0
001203,大中矿业,钢铁行业,77.862,65577.6,58571.0
001205,盛航股份,航运港口,78.441,20835.6,18174.0
001206,依依股份,美容护理,99.859,19661.0,12854.0
001207,联科科技,橡胶制品,75.668,36633.6,21015.0
001208,华菱线缆,电网设备,83.368,23575.2,17609.0
001209,洪兴股份,纺织服装,81.636,19362.2,84227.0
001210,金房节能,公用事业,52.612,11777.2,19721.0
001211,双枪科技,装修建材,93.158,5610.2,3882.0
001212,中旗新材,装修装饰,88.764,23503.6,22877.0
001213,中铁特货,物流行业,77.37,460679.2,1012240.0
001215,千味央厨,食品饮料,27.643,13939.0,8030.0
001216,华瓷股份,装修建材,80.35,16956.8,17049.0
001217,华尔泰,化学原料,95.726,13144.0,8742.0
001218,丽臣实业,化学制品,88.832,9923.8,13323.0
001219,青岛食品,食品饮料,77.911,32367.4,15597.0
001222,源飞宠物,家用轻工,82.06,14084.2,8039.0
001223,欧克科技,专用设备,80.61,10703.0,6807.0
001225,和泰机电,通用设备,97.268,5265.6,4153.0
001226,拓山重工,通用设备,94.427,8128.8,3974.0
001227,兰州银行,银行,96.095,456488.6,585164.0
001228,永泰运,物流行业,90.11,10531.6,13619.0
001229,魅视科技,消费电子,62.817,19955.8,16025.0
001230,劲旅环境,环保行业,95.38,5059.6,2663.0
001231,农心科技,农药兽药,93.683,5651.2,3110.0
001234,泰慕士,纺织服装,91.696,8708.0,6285.0
001236,弘业期货,多元金融,41.92,82838.2,92568.0
001238,浙江正特,装修建材,89.082,12595.0,10603.0
001255,博菲电气,化学原料,44.745,23352.2,14391.0
001256,炜冈科技,专用设备,90.884,12577.6,7392.0
001258,立新能源,电力行业,64.904,50590.0,38788.0
001259,利仁科技,家电行业,93.36,6730.4,4044.0
001260,坤泰股份,汽车零部件,80.518,22165.0,11913.0
001266,宏英智能,仪器仪表,98.053,10381.6,5592.0
001267,汇绿生态,工程建设,73.737,143964.4,46379.0
001268,联合精密,通用设备,96.65,8146.6,4307.0
001269,欧晶科技,光伏设备,40.396,48821.4,28437.0
001270,铖昌科技,半导体,63.294,16664.8,13423.0
001278,一彬科技,汽车零部件,93.005,22422.8,11977.0
001283,豪鹏科技,电池,99.672,9080.4,4434.0
001288,运机集团,工程机械,70.717,9016.8,5608.0
001289,龙源电力,电力行业,89.344,45024.8,49299.0
001296,长江材料,非金属材料,96.395,11142.0,7540.0
001298,好上好,电子元件,97.075,13572.6,8874.0
001299,美能能源,燃气,82.936,18756.6,11184.0
001300,三柏硕,家用轻工,98.939,18516.2,11340.0
001301,尚太科技,非金属材料,46.183,35978.4,21709.0
001308,康冠科技,消费电子,99.865,27036.2,22963.0
001309,德明利,半导体,45.273,30104.0,17194.0
001311,多利科技,汽车零部件,98.716,20602.2,16916.0
001313,粤海饲料,农牧饲渔,81.41,14065.4,15458.0
001314,亿道信息,消费电子,91.389,22165.0,32578.0
001316,润贝航科,贸易行业,91.989,8712.6,4050.0
001317,三羊马,物流行业,81.539,15100.4,9586.0
001318,阳光乳业,食品饮料,88.386,42401.2,26404.0
001319,铭科精技,汽车零部件,95.494,9626.0,6672.0
001322,箭牌家居,装修建材,57.143,72692.2,51727.0
001323,慕思股份,家用轻工,88.307,21773.0,10524.0
001330,博纳影业,文化传媒,54.733,355276.8,263345.0
001331,胜通能源,物流行业,99.927,11088.0,8947.0
001332,锡装股份,专用设备,92.508,6148.2,5891.0
001333,光华股份,化学制品,96.094,12664.4,4021.0
001336,楚环科技,专用设备,87.927,25136.6,12186.0
001337,四川黄金,贵金属,1.653,256664.0,264563.0
001338,永顺泰,酿酒行业,63.885,107316.0,59859.0
